symbol,quotedate,expiration,entry_date,entry_stock_price,put_entry_delta,put_entry_mid,put_exit_mid,put_profit
A,2017-09-15,2017-09-15,2017-08-25,62.900000000000006,-0.13820000000000002,0.13,0.005,0.125
A,2017-10-20,2017-10-20,2017-10-03,65.15,-0.17,0.21500000000000002,0.01,0.20500000000000002
A,2018-03-16,2018-03-16,2018-02-01,72.83,-0.1827,0.63,0.03,0.6
A,2018-11-16,2018-11-16,2018-11-01,65.22,-0.1044,0.21000000000000002,0.065,0.14500000000000002
A,2012-03-16,2012-03-16,2012-02-06,44.660000000000004,-0.1569,0.56,0.01,0.55
A,2012-03-16,2012-03-16,2012-02-10,44.14,-0.17500000000000002,0.625,0.01,0.615
A,2012-03-16,2012-03-16,2012-02-14,43.78,-0.1713,0.545,0.01,0.535
A,2012-12-21,2012-12-21,2012-11-09,36.910000000000004,-0.163,0.39,0.005,0.385
A,2012-12-21,2012-12-21,2012-11-13,36.33,-0.1351,0.31000000000000005,0.005,0.30500000000000005
A,2013-01-18,2013-01-18,2012-12-10,38.56,-0.1552,0.31500000000000006,0.005,0.31000000000000005
A,2013-01-18,2013-01-18,2012-12-18,41.39,-0.153,0.28500000000000003,0.005,0.28
A,2013-11-15,2013-11-15,2013-10-18,52.99,-0.1716,0.42500000000000004,0.005,0.42000000000000004
A,2013-11-15,2013-11-15,2013-10-22,51.02,-0.1686,0.42000000000000004,0.005,0.41500000000000004
A,2014-03-21,2014-03-21,2014-02-20,57.29,-0.1124,0.22499999999999998,0.025,0.19999999999999998
A,2014-03-21,2014-03-21,2014-02-24,56.75,-0.1153,0.20500000000000002,0.025,0.18000000000000002
A,2015-07-17,2015-07-17,2015-06-30,38.58,-0.137,0.135,0.12,0.015000000000000013
A,2015-11-20,2015-11-20,2015-10-29,37.7,-0.1393,0.26,0.09,0.17
A,2016-04-15,2016-04-15,2016-03-29,40.160000000000004,-0.13870000000000002,0.155,0.1,0.05499999999999999
A,2016-09-16,2016-09-16,2016-08-05,47.49,-0.1155,0.23500000000000001,0.125,0.11000000000000001
A,2016-09-16,2016-09-16,2016-09-01,46.99,-0.1643,0.18,0.21500000000000002,-0.03500000000000003
A,2017-03-17,2017-03-17,2017-02-08,49.93,-0.12380000000000001,0.25,0.065,0.185
A,2017-07-21,2017-07-21,2017-06-05,60.400000000000006,-0.1044,0.21,0.015,0.195
A,2017-12-15,2017-12-15,2017-11-08,68.11,-0.161,0.47500000000000003,0.06,0.41500000000000004
A,2018-01-19,2018-01-19,2017-12-13,66.68,-0.1637,0.35,0.015,0.33499999999999996
A,2018-04-20,2018-04-20,2018-03-05,67.55,-0.19360000000000002,0.65,0.05,0.6
A,2018-05-18,2018-05-18,2018-04-05,65.68,-0.1308,0.39,0.445,-0.05499999999999999
A,2018-05-18,2018-05-18,2018-04-09,65.19,-0.1976,0.765,0.005,0.76
A,2018-05-18,2018-05-18,2018-04-13,67.21000000000001,-0.1431,0.425,0.005,0.42
A,2012-02-17,2012-02-17,2012-01-12,39.52,-0.1427,0.455,0.015,0.44
A,2012-06-15,2012-06-15,2012-05-08,40.27,-0.1408,0.42000000000000004,0.015,0.405
A,2012-11-16,2012-11-16,2012-10-11,37.63,-0.1555,0.33,0.01,0.32
A,2012-11-16,2012-11-16,2012-10-15,37.18,-0.17220000000000002,0.35,0.01,0.33999999999999997
A,2013-04-19,2013-04-19,2013-03-12,42.62,-0.1424,0.27,0.005,0.265
A,2013-08-16,2013-08-16,2013-07-11,45.72,-0.1726,0.41000000000000003,0.005,0.405
A,2013-08-16,2013-08-16,2013-07-19,46.2,-0.1335,0.275,0.005,0.27
A,2014-02-21,2014-02-21,2014-01-22,60.93,-0.12390000000000001,0.33999999999999997,0.005,0.33499999999999996
A,2014-05-16,2014-05-16,2014-04-14,52.65,-0.1592,0.41500000000000004,0.03,0.385
A,2014-06-20,2014-06-20,2014-05-15,54.49,-0.1272,0.245,0.02,0.225
A,2014-11-21,2014-11-21,2014-10-22,53.050000000000004,-0.1574,0.44500000000000006,4.5,-4.055
A,2015-04-17,2015-04-17,2015-03-23,42.2,-0.159,0.17,0.075,0.09500000000000001
A,2015-04-17,2015-04-17,2015-03-27,41.11,-0.0965,0.09000000000000001,0.025,0.065
A,2015-08-21,2015-08-21,2015-07-22,40.33,-0.14150000000000001,0.28,0.02,0.26
A,2016-01-15,2016-01-15,2015-12-21,40.83,-0.1545,0.27,0.44,-0.16999999999999998
A,2016-02-19,2016-02-19,2016-01-21,37.230000000000004,-0.13240000000000002,0.28500000000000003,0.005,0.28
A,2016-11-18,2016-11-18,2016-10-24,45.85,-0.1652,0.255,0.01,0.245
A,2016-11-18,2016-11-18,2016-10-28,43.22,-0.1796,0.32,0.035,0.28500000000000003
A,2016-12-16,2016-12-16,2016-12-02,44.03,-0.22690000000000002,0.275,0.005,0.27
A,2017-08-18,2017-08-18,2017-07-28,60.08,-0.1233,0.22500000000000003,0.005,0.22000000000000003
A,2017-09-15,2017-09-15,2017-09-01,64.38,-0.17950000000000002,0.19,0.015,0.175
A,2018-03-16,2018-03-16,2018-02-08,65.05,-0.1034,0.355,0.05,0.305
A,2018-07-20,2018-07-20,2018-06-05,63.52,-0.11,0.28500000000000003,0.02,0.265
A,2018-08-17,2018-08-17,2018-07-06,62.29,-0.1908,0.6400000000000001,0.05,0.5900000000000001
A,2012-04-20,2012-04-20,2012-03-28,44.59,-0.1409,0.255,0.015,0.24
A,2012-08-17,2012-08-17,2012-07-31,38.29,-0.1648,0.325,0.005,0.32
A,2012-09-21,2012-09-21,2012-08-27,37.44,-0.1794,0.28,0.015,0.265
A,2012-09-21,2012-09-21,2012-08-31,37.160000000000004,-0.188,0.265,0.015,0.25
A,2013-01-18,2013-01-18,2012-12-26,40.89,-0.1645,0.28,0.005,0.275
A,2013-03-15,2013-03-15,2013-01-30,44.400000000000006,-0.1489,0.365,0.005,0.36
A,2013-06-21,2013-06-21,2013-06-04,45.42,-0.19060000000000002,0.31000000000000005,0.045,0.26500000000000007
A,2013-11-15,2013-11-15,2013-10-30,51.15,-0.1857,0.38,0.005,0.375
A,2013-12-20,2013-12-20,2013-11-07,50.050000000000004,-0.1385,0.365,0.01,0.355
A,2014-03-21,2014-03-21,2014-02-28,56.94,-0.0998,0.16499999999999998,0.025,0.13999999999999999
A,2014-03-21,2014-03-21,2014-03-04,57.78,-0.0921,0.155,0.025,0.13
A,2014-05-16,2014-05-16,2014-04-08,54.660000000000004,-0.1678,0.48,0.03,0.44999999999999996
A,2014-08-15,2014-08-15,2014-07-30,56.78,-0.1411,0.29000000000000004,0.025,0.265
A,2014-10-17,2014-10-17,2014-09-11,57.59,-0.09720000000000001,0.15000000000000002,0.27,-0.12
A,2015-01-16,2015-01-16,2015-01-02,40.56,-0.15660000000000002,0.17500000000000002,0.04,0.135
A,2015-02-20,2015-02-20,2015-02-02,38.69,-0.1499,0.255,0.025,0.23
A,2015-03-20,2015-03-20,2015-02-06,39.34,-0.15430000000000002,0.36,0.045,0.315
A,2015-03-20,2015-03-20,2015-02-10,39.67,-0.1565,0.35,0.045,0.305
A,2015-07-17,2015-07-17,2015-06-11,40.53,-0.1389,0.165,0.065,0.1
A,2015-07-17,2015-07-17,2015-06-15,39.51,-0.20450000000000002,0.29000000000000004,0.065,0.22500000000000003
A,2015-12-18,2015-12-18,2015-11-06,38.14,-0.12010000000000001,0.22000000000000003,0.125,0.09500000000000003
A,2016-05-20,2016-05-20,2016-04-06,40.24,-0.223,0.5,0.01,0.49
A,2016-09-16,2016-09-16,2016-08-09,47.45,-0.13570000000000002,0.27,0.125,0.14500000000000002
A,2016-10-21,2016-10-21,2016-09-09,44.88,-0.11410000000000001,0.24,0.155,0.08499999999999999
A,2016-11-18,2016-11-18,2016-10-18,45.44,-0.20700000000000002,0.45499999999999996,0.01,0.44499999999999995
A,2017-08-18,2017-08-18,2017-07-18,61.21,-0.19090000000000001,0.44,0.005,0.435
A,2017-12-15,2017-12-15,2017-11-16,68.74,-0.11130000000000001,0.27,0.06,0.21000000000000002
A,2017-12-15,2017-12-15,2017-11-24,69.36,-0.0838,0.095,0.05,0.045
A,2018-01-19,2018-01-19,2017-12-21,67.52,-0.1019,0.155,0.015,0.14
A,2018-05-18,2018-05-18,2018-04-17,68.44,-0.15910000000000002,0.415,0.01,0.40499999999999997
A,2018-05-18,2018-05-18,2018-04-25,65.8,-0.1831,0.62,0.005,0.615
A,2018-11-16,2018-11-16,2018-10-29,62.08,-0.1812,0.515,0.075,0.44
A,2012-07-20,2012-07-20,2012-06-11,38.980000000000004,-0.16240000000000002,0.525,0.005,0.52
A,2012-10-19,2012-10-19,2012-10-02,38.87,-0.1923,0.24,1.215,-0.9750000000000001
A,2012-11-16,2012-11-16,2012-10-10,37.410000000000004,-0.1721,0.375,0.01,0.365
A,2012-12-21,2012-12-21,2012-11-06,38.28,-0.1532,0.385,0.005,0.38
A,2013-04-19,2013-04-19,2013-03-07,43.25,-0.17850000000000002,0.38,0.005,0.375
A,2013-09-20,2013-09-20,2013-08-06,46.08,-0.1748,0.46499999999999997,0.005,0.45999999999999996
A,2014-12-19,2014-12-19,2014-11-13,41.45,-0.1578,0.36,0.07,0.29
A,2015-05-15,2015-05-15,2015-04-14,43.07,-0.2001,0.42000000000000004,0.015,0.405
A,2015-09-18,2015-09-18,2015-08-13,38.56,-0.1553,0.27,0.17,0.1
A,2015-09-18,2015-09-18,2015-08-21,36.230000000000004,-0.13820000000000002,0.14500000000000002,0.245,-0.09999999999999998
A,2015-10-16,2015-10-16,2015-09-17,36.4,-0.1323,0.25,0.23,0.01999999999999999
A,2015-10-16,2015-10-16,2015-09-21,35.69,-0.14250000000000002,0.25,0.23,0.01999999999999999
A,2015-10-16,2015-10-16,2015-09-25,34.45,-0.165,0.25,0.23,0.01999999999999999
A,2016-07-15,2016-07-15,2016-06-20,46.14,-0.1047,0.14500000000000002,0.005,0.14
A,2016-07-15,2016-07-15,2016-06-28,43.11,-0.13390000000000002,0.18,0.125,0.05499999999999999
A,2016-08-19,2016-08-19,2016-07-25,46.14,-0.1895,0.335,0.035,0.30000000000000004
A,2016-11-18,2016-11-18,2016-10-19,46.02,-0.1652,0.33,0.01,0.32
A,2016-12-16,2016-12-16,2016-11-23,44.65,-0.2019,0.30000000000000004,0.005,0.29500000000000004
A,2017-05-19,2017-05-19,2017-04-28,55.050000000000004,-0.1693,0.21500000000000002,0.005,0.21000000000000002
A,2017-05-19,2017-05-19,2017-05-02,55.93,-0.128,0.11,0.005,0.105
A,2017-10-20,2017-10-20,2017-09-27,64.39,-0.1223,0.19,0.035,0.155
A,2018-02-16,2018-02-16,2018-01-30,72.99,-0.1096,0.235,0.005,0.22999999999999998
A,2018-03-16,2018-03-16,2018-02-26,70.58,-0.19140000000000001,0.39,0.03,0.36
A,2018-03-16,2018-03-16,2018-03-02,67.51,-0.22,0.42500000000000004,0.03,0.395
A,2018-07-20,2018-07-20,2018-06-27,61.14,-0.1704,0.375,0.02,0.355
A,2018-08-17,2018-08-17,2018-08-01,64.98,-0.16790000000000002,0.505,0.005,0.5
A,2018-12-21,2018-12-21,2018-11-26,69.25,-0.18760000000000002,0.535,1.7200000000000002,-1.185
A,2018-12-21,2018-12-21,2018-11-30,72.35000000000001,-0.1427,0.355,4.225,-3.8699999999999997
A,2012-03-16,2012-03-16,2012-02-29,43.62,-0.17420000000000002,0.28500000000000003,0.01,0.275
A,2012-08-17,2012-08-17,2012-08-03,39.11,-0.15480000000000002,0.265,0.015,0.25
A,2013-06-21,2013-06-21,2013-05-07,42.400000000000006,-0.1595,0.43,0.02,0.41
A,2013-07-19,2013-07-19,2013-06-07,45.15,-0.1676,0.44,0.01,0.43
A,2013-07-19,2013-07-19,2013-06-11,44.400000000000006,-0.1469,0.36,0.01,0.35
A,2013-08-16,2013-08-16,2013-07-08,44.36,-0.1477,0.355,0.01,0.345
A,2014-03-21,2014-03-21,2014-03-03,56.71,-0.1247,0.245,0.025,0.22
A,2014-05-16,2014-05-16,2014-04-07,54.35,-0.1419,0.39,0.03,0.36
A,2014-05-16,2014-05-16,2014-04-11,52.77,-0.15860000000000002,0.42500000000000004,0.03,0.395
A,2014-10-17,2014-10-17,2014-09-10,57.69,-0.2185,0.44999999999999996,2.665,-2.215
A,2014-10-17,2014-10-17,2014-09-18,58.400000000000006,-0.1447,0.23,2.665,-2.435
A,2015-07-17,2015-07-17,2015-06-10,40.52,-0.14250000000000002,0.19,0.065,0.125
A,2015-11-20,2015-11-20,2015-10-09,36.230000000000004,-0.1245,0.3,0.135,0.16499999999999998
A,2015-11-20,2015-11-20,2015-10-13,35.63,-0.13290000000000002,0.26,0.135,0.125
A,2015-12-18,2015-12-18,2015-11-17,38.38,-0.19240000000000002,0.375,0.05,0.325
A,2016-01-15,2016-01-15,2015-12-18,40.1,-0.2082,0.4,0.44,-0.03999999999999998
A,2016-05-20,2016-05-20,2016-04-21,41.93,-0.10110000000000001,0.18,0.01,0.16999999999999998
A,2016-10-21,2016-10-21,2016-09-20,45.71,-0.1534,0.26,0.025,0.23500000000000001
A,2017-03-17,2017-03-17,2017-02-15,51.620000000000005,-0.10070000000000001,0.14500000000000002,0.06,0.08500000000000002
A,2017-07-21,2017-07-21,2017-06-28,59.400000000000006,-0.0902,0.13,0.015,0.115
A,2017-08-18,2017-08-18,2017-07-21,61.370000000000005,-0.1759,0.36,0.005,0.355
A,2017-08-18,2017-08-18,2017-07-25,60.54,-0.1124,0.20500000000000002,0.005,0.2
A,2018-06-15,2018-06-15,2018-05-02,65.91,-0.176,0.665,0.005,0.66
A,2018-09-21,2018-09-21,2018-08-23,65.69,-0.1733,0.34,0.01,0.33
A,2018-10-19,2018-10-19,2018-09-27,70.8,-0.15,0.255,3.0200000000000005,-2.7650000000000006
A,2018-11-16,2018-11-16,2018-10-05,70.3,-0.16340000000000002,0.5,0.09,0.41000000000000003
A,2012-06-15,2012-06-15,2012-05-15,40.51,-0.16010000000000002,0.44,0.02,0.42
A,2012-10-19,2012-10-19,2012-09-17,39.63,-0.1388,0.255,0.25,0.0050000000000000044
A,2012-10-19,2012-10-19,2012-09-21,39,-0.1521,0.25,0.25,0
A,2013-03-15,2013-03-15,2013-02-20,42.24,-0.1887,0.275,0.005,0.27
A,2013-04-19,2013-04-19,2013-03-27,42.09,-0.19540000000000002,0.28,0.005,0.275
A,2013-08-16,2013-08-16,2013-07-26,45.6,-0.14880000000000002,0.28500000000000003,0.005,0.28
A,2013-09-20,2013-09-20,2013-08-22,47.96,-0.1719,0.305,0.005,0.3
A,2013-12-20,2013-12-20,2013-11-20,53.54,-0.15910000000000002,0.32,0.01,0.31
A,2014-05-16,2014-05-16,2014-04-17,54.65,-0.13390000000000002,0.29500000000000004,0.03,0.265
A,2014-10-17,2014-10-17,2014-09-24,57.96,-0.1734,0.29000000000000004,2.665,-2.375
A,2015-03-20,2015-03-20,2015-03-03,42.26,-0.1441,0.135,0.05,0.085
A,2015-08-21,2015-08-21,2015-07-29,40.400000000000006,-0.1797,0.27,1.115,-0.845
A,2016-01-15,2016-01-15,2015-12-28,41.78,-0.08990000000000001,0.1,0.44,-0.33999999999999997
A,2016-03-18,2016-03-18,2016-02-05,36.04,-0.2091,0.595,0.125,0.47
A,2016-05-20,2016-05-20,2016-04-27,41.58,-0.0965,0.14,0.01,0.13
A,2016-07-15,2016-07-15,2016-06-01,45.95,-0.14980000000000002,0.28500000000000003,0.005,0.28
A,2016-12-16,2016-12-16,2016-11-04,44.32,-0.1721,0.455,0.045,0.41000000000000003
A,2017-10-20,2017-10-20,2017-09-08,65.02,-0.12,0.255,0.035,0.22
A,2018-02-16,2018-02-16,2018-01-11,70.8,-0.1396,0.38,0.035,0.345
A,2018-07-20,2018-07-20,2018-06-08,65.73,-0.1139,0.275,0.01,0.265
A,2018-12-21,2018-12-21,2018-11-07,68.26,-0.1754,0.655,0.185,0.47000000000000003
A,2018-12-21,2018-12-21,2018-11-15,64.72,-0.14730000000000001,0.525,0.015,0.51
A,2018-12-21,2018-12-21,2018-11-19,62.61,-0.2,0.75,0.015,0.735
A,2012-01-20,2012-01-20,2012-01-03,36.480000000000004,-0.1442,0.265,0.005,0.26
A,2012-07-20,2012-07-20,2012-06-07,39.96,-0.17400000000000002,0.6,0.005,0.595
A,2012-11-16,2012-11-16,2012-11-02,37,-0.17070000000000002,0.195,0.01,0.185
A,2013-04-19,2013-04-19,2013-03-11,42.81,-0.13,0.24,0.005,0.235
A,2013-05-17,2013-05-17,2013-04-11,43.86,-0.1563,0.345,0.01,0.33499999999999996
A,2013-05-17,2013-05-17,2013-04-15,43.04,-0.1622,0.395,0.01,0.385
A,2014-02-21,2014-02-21,2014-01-09,58.410000000000004,-0.1393,0.42500000000000004,0.01,0.41500000000000004
A,2014-02-21,2014-02-21,2014-01-13,58.93,-0.1173,0.33999999999999997,0.01,0.32999999999999996
A,2014-03-21,2014-03-21,2014-02-13,60.08,-0.17980000000000002,0.61,0.035,0.575
A,2014-07-18,2014-07-18,2014-06-10,58.89,-0.18230000000000002,0.46499999999999997,0.025,0.43999999999999995
A,2014-07-18,2014-07-18,2014-06-18,59.27,-0.13920000000000002,0.29500000000000004,0.025,0.27
A,2014-12-19,2014-12-19,2014-11-17,41.24,-0.1562,0.32,0.07,0.25
A,2014-12-19,2014-12-19,2014-11-21,42.25,-0.217,0.37,0.065,0.305
A,2015-05-15,2015-05-15,2015-04-22,42.71,-0.16190000000000002,0.21000000000000002,0.015,0.195
A,2015-09-18,2015-09-18,2015-08-17,38.82,-0.1202,0.215,0.17,0.044999999999999984
A,2016-02-19,2016-02-19,2016-01-20,37.26,-0.13970000000000002,0.325,0.005,0.32
A,2016-03-18,2016-03-18,2016-02-24,37.480000000000004,-0.1321,0.205,0.125,0.07999999999999999
A,2016-07-15,2016-07-15,2016-06-16,45.37,-0.17420000000000002,0.30000000000000004,0.005,0.29500000000000004
A,2016-07-15,2016-07-15,2016-06-24,44.12,-0.1331,0.255,0.125,0.13
A,2016-08-19,2016-08-19,2016-07-29,48.11,-0.14780000000000001,0.24,0.01,0.22999999999999998
A,2017-01-20,2017-01-20,2016-12-28,45.72,-0.1208,0.16,0.055,0.10500000000000001
A,2017-04-21,2017-04-21,2017-03-20,53.15,-0.1902,0.345,0.025,0.31999999999999995
A,2017-05-19,2017-05-19,2017-04-20,53.13,-0.1479,0.22,0.025,0.195
A,2017-05-19,2017-05-19,2017-04-24,54.44,-0.0818,0.085,0.025,0.060000000000000005
A,2018-02-16,2018-02-16,2018-01-22,73.48,-0.2006,0.485,0.025,0.45999999999999996
A,2018-04-20,2018-04-20,2018-03-06,68.11,-0.165,0.53,0.05,0.48000000000000004
A,2018-05-18,2018-05-18,2018-04-06,63.65,-0.1835,0.68,0.445,0.23500000000000004
A,2018-08-17,2018-08-17,2018-07-05,61.800000000000004,-0.1305,0.44000000000000006,0.005,0.43500000000000005
A,2012-08-17,2012-08-17,2012-07-11,37.19,-0.1689,0.46499999999999997,0.005,0.45999999999999996
A,2012-08-17,2012-08-17,2012-07-19,38.46,-0.17320000000000002,0.385,0.005,0.38
A,2013-01-18,2013-01-18,2012-12-14,39.85,-0.1464,0.305,0.005,0.3
A,2013-05-17,2013-05-17,2013-04-10,42.26,-0.1338,0.28500000000000003,0.01,0.275
A,2013-05-17,2013-05-17,2013-04-10,42.26,-0.1862,0.42000000000000004,0.01,0.41000000000000003
A,2013-06-21,2013-06-21,2013-05-15,45.68,-0.161,0.345,0.01,0.33499999999999996
A,2013-06-21,2013-06-21,2013-05-23,45.74,-0.14300000000000002,0.28,0.01,0.27
A,2013-10-18,2013-10-18,2013-09-13,48.46,-0.1673,0.345,0.005,0.33999999999999997
A,2013-11-15,2013-11-15,2013-10-14,51.36,-0.17,0.47,0.005,0.46499999999999997
A,2014-03-21,2014-03-21,2014-02-12,59.89,-0.18480000000000002,0.6200000000000001,0.035,0.5850000000000001
A,2014-08-15,2014-08-15,2014-07-18,56.15,-0.19990000000000002,0.51,0.025,0.485
A,2014-08-15,2014-08-15,2014-07-22,57.72,-0.12090000000000001,0.27,0.025,0.24500000000000002
A,2015-01-16,2015-01-16,2014-12-29,41.33,-0.1375,0.19,0.04,0.15
A,2015-02-20,2015-02-20,2015-01-29,38.46,-0.1625,0.30500000000000005,0.025,0.28
A,2015-05-15,2015-05-15,2015-04-21,42.89,-0.165,0.21999999999999997,0.015,0.20499999999999996
A,2015-06-19,2015-06-19,2015-05-22,42.5,-0.1358,0.14500000000000002,0.46,-0.315
A,2015-06-19,2015-06-19,2015-05-26,42.06,-0.1648,0.175,0.46,-0.28500000000000003
A,2015-07-17,2015-07-17,2015-06-26,40.03,-0.1824,0.215,0.065,0.15
A,2015-10-16,2015-10-16,2015-09-24,34.550000000000004,-0.16290000000000002,0.295,0.23,0.06499999999999997
A,2015-11-20,2015-11-20,2015-11-02,38.59,-0.11860000000000001,0.175,0.005,0.16999999999999998
A,2016-08-19,2016-08-19,2016-07-28,47.51,-0.2094,0.365,0.01,0.355
A,2016-08-19,2016-08-19,2016-08-01,47.870000000000005,-0.1638,0.265,0.01,0.255
A,2017-01-20,2017-01-20,2016-12-27,46.51,-0.0868,0.11,0.055,0.055
A,2017-02-17,2017-02-17,2017-01-04,47.1,-0.1569,0.375,0.025,0.35
A,2017-06-16,2017-06-16,2017-06-01,60.730000000000004,-0.1144,0.115,0.025,0.09
A,2017-08-18,2017-08-18,2017-07-10,59.86,-0.15130000000000002,0.35,0.005,0.345
A,2017-11-17,2017-11-17,2017-10-31,68.03,-0.1671,0.265,0.015,0.25
A,2018-03-16,2018-03-16,2018-03-01,67.38,-0.24580000000000002,0.515,0.03,0.485
A,2018-10-19,2018-10-19,2018-09-12,67.91,-0.11380000000000001,0.25,0.015,0.235
A,2012-03-16,2012-03-16,2012-02-15,43.64,-0.1441,0.45499999999999996,0.01,0.44499999999999995
A,2012-04-20,2012-04-20,2012-03-21,44.72,-0.15310000000000001,0.31500000000000006,0.015,0.30000000000000004
A,2012-05-18,2012-05-18,2012-04-25,41.18,-0.1864,0.41000000000000003,0.025,0.385
A,2012-09-21,2012-09-21,2012-08-16,37.15,-0.17070000000000002,0.335,0.015,0.32
A,2013-01-18,2013-01-18,2012-12-19,40.59,-0.14780000000000001,0.29000000000000004,0.005,0.28500000000000003
A,2013-06-21,2013-06-21,2013-05-20,46.34,-0.1724,0.36,0.045,0.315
A,2013-06-21,2013-06-21,2013-05-24,45.59,-0.1464,0.28,0.01,0.27
A,2013-07-19,2013-07-19,2013-06-28,42.76,-0.1539,0.22999999999999998,0.01,0.21999999999999997
A,2013-10-18,2013-10-18,2013-09-18,49.32,-0.15380000000000002,0.275,0.015,0.26
A,2014-06-20,2014-06-20,2014-05-06,55.01,-0.1529,0.42000000000000004,0.02,0.4
A,2015-06-19,2015-06-19,2015-05-27,42.61,-0.1325,0.125,0.46,-0.335
A,2015-08-21,2015-08-21,2015-07-09,38.92,-0.1575,0.26,0.02,0.24000000000000002
A,2015-11-20,2015-11-20,2015-11-03,38.27,-0.1386,0.2,0.005,0.195
A,2016-01-15,2016-01-15,2015-12-04,41.1,-0.1888,0.45999999999999996,0.44,0.019999999999999962
A,2016-05-20,2016-05-20,2016-04-07,39.47,-0.12430000000000001,0.255,0.04,0.215
A,2016-05-20,2016-05-20,2016-04-11,39.410000000000004,-0.1179,0.225,0.04,0.185
A,2016-05-20,2016-05-20,2016-05-04,40.52,-0.1489,0.22,0.01,0.21
A,2016-06-17,2016-06-17,2016-05-12,42.730000000000004,-0.2174,0.48,0.01,0.47
A,2016-09-16,2016-09-16,2016-09-02,47,-0.1398,0.125,0.21500000000000002,-0.09000000000000002
A,2017-04-21,2017-04-21,2017-03-16,53.050000000000004,-0.2051,0.42,0.025,0.39499999999999996
A,2017-07-21,2017-07-21,2017-06-06,60.1,-0.1158,0.23,0.015,0.21500000000000002
A,2017-12-15,2017-12-15,2017-11-09,67.47,-0.1446,0.35,0.02,0.32999999999999996
A,2018-05-18,2018-05-18,2018-04-10,66.64,-0.14200000000000002,0.505,0.005,0.5
A,2018-06-15,2018-06-15,2018-05-23,64.53,-0.1018,0.18,0.005,0.175
A,2018-10-19,2018-10-19,2018-09-21,70.72,-0.1704,0.325,3.0200000000000005,-2.6950000000000003
A,2018-11-16,2018-11-16,2018-10-18,65.75,-0.1223,0.31000000000000005,0.065,0.24500000000000005
A,2018-11-16,2018-11-16,2018-10-22,64.28,-0.1583,0.375,0.065,0.31
A,2012-03-16,2012-03-16,2012-03-01,44.160000000000004,-0.13290000000000002,0.2,0.01,0.19
A,2012-05-18,2012-05-18,2012-04-05,44.77,-0.16440000000000002,0.495,1.27,-0.775
A,2012-05-18,2012-05-18,2012-04-13,42.24,-0.17950000000000002,0.525,0.025,0.5
A,2012-09-21,2012-09-21,2012-08-08,40.660000000000004,-0.1603,0.46499999999999997,0.015,0.44999999999999996
A,2013-02-15,2013-02-15,2013-01-03,42.03,-0.162,0.395,0.005,0.39
A,2013-02-15,2013-02-15,2013-01-07,42.550000000000004,-0.18180000000000002,0.435,0.01,0.425
A,2013-03-15,2013-03-15,2013-02-07,45.01,-0.1532,0.35,0.01,0.33999999999999997
A,2013-03-15,2013-03-15,2013-02-11,44.6,-0.16720000000000002,0.37,0.01,0.36
A,2013-12-20,2013-12-20,2013-11-15,54.93,-0.11,0.22,0.01,0.21
A,2014-01-17,2014-01-17,2013-12-16,55.24,-0.1033,0.21000000000000002,0.01,0.2
A,2014-05-16,2014-05-16,2014-04-16,53.68,-0.1438,0.32999999999999996,0.03,0.29999999999999993
A,2014-06-20,2014-06-20,2014-05-21,54.99,-0.2046,0.36,0.015,0.345
A,2014-09-19,2014-09-19,2014-08-11,55.2,-0.148,0.42000000000000004,0.07,0.35000000000000003
A,2014-10-17,2014-10-17,2014-09-19,58.230000000000004,-0.1547,0.25,2.665,-2.415
A,2015-03-20,2015-03-20,2015-02-18,41.550000000000004,-0.125,0.2,0.01,0.19
A,2015-07-17,2015-07-17,2015-06-23,39.6,-0.1497,0.14500000000000002,0.065,0.08000000000000002
A,2015-08-21,2015-08-21,2015-07-20,40.06,-0.09190000000000001,0.175,0.02,0.155
A,2016-01-15,2016-01-15,2015-12-31,41.81,-0.0931,0.20500000000000002,0.125,0.08000000000000002
A,2016-06-17,2016-06-17,2016-05-27,45.82,-0.0784,0.075,0.025,0.049999999999999996
A,2016-06-17,2016-06-17,2016-05-31,45.88,-0.0925,0.08499999999999999,0.025,0.05999999999999999
A,2016-10-21,2016-10-21,2016-09-21,46.04,-0.1275,0.20500000000000002,0.025,0.18000000000000002
A,2017-10-20,2017-10-20,2017-09-07,65.14,-0.1182,0.23500000000000001,0.035,0.2
A,2018-01-19,2018-01-19,2017-12-29,66.97,-0.11850000000000001,0.155,0.015,0.14
A,2018-03-16,2018-03-16,2018-02-06,68.45,-0.12340000000000001,0.44000000000000006,0.05,0.39000000000000007
A,2018-07-20,2018-07-20,2018-06-07,65.23,-0.1269,0.31500000000000006,0.01,0.30500000000000005
A,2018-07-20,2018-07-20,2018-06-11,66.13,-0.203,0.545,0.015,0.53
A,2018-10-19,2018-10-19,2018-10-02,71.68,-0.0858,0.115,3.0200000000000005,-2.9050000000000002
A,2012-02-17,2012-02-17,2012-01-18,41.27,-0.1395,0.41000000000000003,0.015,0.395
A,2012-02-17,2012-02-17,2012-01-26,42.660000000000004,-0.179,0.445,0.015,0.43
A,2012-07-20,2012-07-20,2012-06-18,40.15,-0.15480000000000002,0.38,0.01,0.37
A,2012-07-20,2012-07-20,2012-06-26,37.99,-0.1356,0.275,0.005,0.27
A,2013-04-19,2013-04-19,2013-03-22,41.25,-0.13340000000000002,0.21000000000000002,0.005,0.20500000000000002
